# z_source N_kappa omega2_kappa A_kappa
0.9127324649298598 1.3668877878861636 0.3365586742449284 2.781803514489987
0.9227515030060122 1.373066755642085 0.33376931450121566 2.7858082080415683
0.9327705410821644 1.3792372592623128 0.33102731052125667 2.7898674152760634
0.9427895791583167 1.3853993418350226 0.3283314814520645 2.7939797540065046
0.9528086172344691 1.3915530446207378 0.3256806858594303 2.798143884377865
0.9628276553106213 1.3976984072298664 0.32307382007072205 2.802358507938323
0.9728466933867737 1.4038354681919785 0.3205098162866644 2.806622365127977
0.982865731462926 1.4099642644529629 0.3179876414203646 2.8109342342745323
0.9928847695390783 1.416084832050461 0.31550629532092944 2.8152929293681304
1.0029038076152306 1.4221972051515348 0.3130648100501642 2.81969730023823
1.0129228456913828 1.4283014155834437 0.310662248785156 2.8241462307692045
1.022941883767535 1.4343974933691865 0.30829770432861303 2.828638637346824
1.0329609218436875 1.4404854684134272 0.3059702972397723 2.8331734682692105
1.0429799599198397 1.4465653695633511 0.3036791749463887 2.8377496991915008
1.052998997995992 1.4526372265371685 0.30142351006364076 2.842366334592059
1.0630180360721444 1.4587010699945244 0.2992024992784928 2.8470224046166286
1.0730370741482966 1.4647569289611269 0.297015363785781 2.851716966929011
1.0830561122244489 1.4708048310931778 0.2948613482347613 2.8564491054062167
1.0930751503006013 1.4768448042160285 0.29273971915952873 2.861217928446479
1.1030941883767535 1.4828768770114318 0.29064976379907104 2.8660225666659174
1.1131132264529058 1.4889010783151282 0.2885907897583135 2.8708621734942614
1.1231322645290582 1.4949174342725768 0.28656211915988283 2.8757358451023434
1.1331513026052105 1.5009259801397077 0.28456311461561334 2.8806430172496533
1.1431703406813627 1.5069267343058557 0.2825931262753458 2.885582671195661
1.1531893787575151 1.5129197251612374 0.28065154301497236 2.890554125683975
1.1632084168336674 1.5189049793689593 0.2787377651444462 2.895556638713371
1.1732274549098196 1.5248825224199496 0.27685120995103735 2.9005894877258043
1.183246492985972 1.530852377279465 0.2749913117016665 2.9056519701020855
1.1932655310621243 1.5368145647724767 0.27315752087284073 2.9107434021039227
1.2032845691382765 1.5427691053216495 0.2713493028946933 2.9158631175699417
1.213303607214429 1.5487160196502079 0.26956613743535096 2.9210104680186757
1.2233226452905812 1.5546553261937468 0.2678075184142207 2.9261848150231313
1.2333416833667334 1.56058704559009 0.2660729526327836 2.9313855410970846
1.243360721442886 1.5665111964940992 0.26436196026199993 2.936612039819987
1.2533797595190381 1.572427803637189 0.2626740728507447 2.9418637357705255
1.2633987975951904 1.578336880259869 0.26100883623503246 2.9471400382534587
1.2734178356713428 1.584238447028438 0.25936580627782746 2.9524403854099748
1.283436873747495 1.5901325300605484 0.2577445488001278 2.9577642367146413
1.2934559118236473 1.5960191504089587 0.25614464151552485 2.9631110501328
1.3034749498997997 1.6018983300703291 0.25456567268754376 2.968480299541586
1.313493987975952 1.6077700895023945 0.25300724127595725 2.9738714687586
1.3235130260521042 1.6136344516080903 0.2514689558834881 2.97928406085653
1.3335320641282566 1.6194914364946138 0.24995043560842525 2.984717588366439
1.3435511022044089 1.6253410601808318 0.2484513098711091 2.9901715685909864
1.353570140280561 1.6311833438223695 0.2469712163168751 2.9956455438652707
1.3635891783567136 1.6370183036857477 0.24550980228314048 3.001139054993271
1.3736082164328658 1.6428459568308753 0.24406672375988192 3.0066516600759283
1.383627254509018 1.64866631915032 0.24264164526444087 3.0121829254463592
1.3936462925851705 1.6544794061485613 0.2412342394262523 3.0177324269292467
1.4036653306613227 1.6602852333886016 0.23984418663176418 3.0232997499728897
1.413684368737475 1.6660838161588079 0.2384711749013921 3.028884489420299
1.4237034068136274 1.6718751704069394 0.23711489932901347 3.034486248229685
1.4337224448897796 1.6776593142361167 0.23577506146932692 3.0401046377576684
1.4437414829659319 1.6834362664436775 0.23445136941908787 3.0457392742862757
1.4537605210420843 1.6892060474569872 0.23314353777569974 3.0513897867976993
1.4637795591182365 1.6949686763169598 0.23185128787553233 3.057055807806986
1.4737985971943888 1.7007241727899067 0.23057434727572573 3.062736978787433
1.4838176352705412 1.7064725571406874 0.22931244963656014 3.0684329497487037
1.4938366733466935 1.7122138492792764 0.22806533468515525 3.0741433769097917
1.5038557114228457 1.717948069026131 0.22683274804232004 3.079867923951883
1.5138747494989981 1.7236752360242642 0.2256144411345198 3.0856062628005856
1.5238937875751504 1.7293953685244314 0.22441017122674914 3.091358070826575
1.5339128256513026 1.735108483168974 0.22321970164119437 3.097123037018287
1.543931863727455 1.7408145929527519 0.2220428017136184 3.102900853752254
1.5539509018036073 1.7465137114970652 0.22087924579556778 3.1086912226696635
1.5639699398797595 1.752205852322406 0.21972881312661258 3.11449385091275
1.573988977955912 1.757891028997438 0.21859128766626043 3.120308450935979
1.5840080160320642 1.763569255500627 0.21746645792330455 3.1261347414006515
1.5940270541082164 1.7692405458973224 0.2163541168604977 3.1319724457563485
1.6040460921843689 1.7749049150145715 0.2152540617183479 3.1378212944244943
1.6140651302605211 1.7805623773342292 0.2141660940315441 3.1436810215241002
1.6240841683366734 1.7862129474692945 0.21309001948863865 3.1495513666398205
1.6341032064128258 1.791856640118006 0.2120256478521216 3.1554320749957836
1.644122244488978 1.7974934713045971 0.21097279251017753 3.1613228965217743
1.6541412825651303 1.8031234585555245 0.20993127026554473 3.1672235840623832
1.6641603206412827 1.8087466184909624 0.2089009017072675 3.173133890447528
1.674179358717435 1.8143629743714738 0.207881510419383 3.1790535924678456
1.6841983967935872 1.8199725396205226 0.20687292471698634 3.184982444752349
1.6942174348697396 1.8255753362310727 0.20587497547293268 3.1909202300019537
1.7042364729458919 1.8311713781035093 0.20488749791259722 3.196866713876881
1.714255511022044 1.8367606826324616 0.20391033022114077 3.202821676200956
1.7242745490981966 1.8423432733252139 0.20294331317243006 3.208784917385248
1.7342935871743488 1.8479191634773875 0.2019862918154235 3.2147562140963917
1.744312625250501 1.853488371621613 0.2010391137305576 3.2207353612710015
1.7543316633266535 1.859050915845819 0.20010162960359026 3.2267221574066847
1.7643507014028057 1.8646068130628042 0.19917369328431017 3.2327164038291047
1.774369739478958 1.8701560794149121 0.1982551616916397 3.238717906312601
1.7843887775551104 1.8756987310016875 0.19734589453768922 3.2447264740941297
1.7944078156312626 1.8812347801225715 0.19644575483902169 3.2507419142422167
1.8044268537074148 1.8867642467058912 0.19555460764009022 3.2567640614731577
1.8144458917835673 1.8922871400295067 0.19467232161015458 3.262792724340916
1.8244649298597195 1.8978034735506146 0.19379876750665181 3.2688277259106293
1.8344839679358718 1.9033132612619932 0.1929338184813387 3.2748688937074752
1.8445030060120242 1.9088165199614777 0.19207734985434724 3.2809160668991915
1.8545220440881764 1.9143132596681078 0.19122923996590016 3.2869690697612763
1.8645410821643287 1.9198034952864775 0.19038936901037057 3.2930277438939513
1.8745601202404811 1.9252872391716291 0.1895576196999333 3.299091927833826
1.8845791583166334 1.930764503683823 0.18873387702407202 3.3051614655177546
1.8945981963927856 1.9362353008091553 0.18791802815372383 3.311236203213395
1.904617234468938 1.9416996425020212 0.18710996233456093 3.3173159897809197
1.9146362725450903 1.9471575401668304 0.18630957088334438 3.323400675133732
1.9246553106212425 1.952609008769247 0.18551674672358187 3.3294901200490785
1.934674348697395 1.9580540597407057 0.1847313848478305 3.3355841735252545
1.9446933867735472 1.9634927087182226 0.18395338172066272 3.3416826969920645
1.9547124248496996 1.9689249700367537 0.18318263578464447 3.3477855507157406
1.9647314629258519 1.9743508587910588 0.1824190472199864 3.353892598888313
1.974750501002004 1.979770389785326 0.18166251799338873 3.3600037066461472
1.9847695390781566 1.9851835776157252 0.18091295183290507 3.366118740804088
1.9947885771543088 1.990590439249456 0.18017025394659575 3.3722375760947148
2.0048076152304612 1.995990989285531 0.17943433131348938 3.3783600803691036
2.0148266533066135 2.001385244513304 0.17870509233700532 3.384486128727429
2.0248456913827657 2.006773222487947 0.17798244694102752 3.390615599817866
2.034864729458918 2.0121549391084774 0.17726630676980432 3.396748370158839
2.04488376753507 2.017530411420975 0.17655658490588078 3.402884321241837
2.0549028056112224 2.022899656326355 0.17585319592767812 3.4090233355262143
2.064921843687375 2.028262690937008 0.17515605589521457 3.41516529870613
2.0749408817635273 2.0336195308215497 0.17446508254888157 3.4213100972445423
2.0849599198396795 2.0389701912788096 0.1737801951298813 3.4274576208330783
2.0949789579158318 2.044314687632826 0.17310131424612865 3.4336077608907147
2.104997995991984 2.049653035152769 0.17242836185808819 3.4397604105591886
2.1150170340681362 2.0549852475724695 0.1717612613659477 3.44591546065739
2.125036072144289 2.0603113444533006 0.17109993705467627 3.452072820923757
2.135055110220441 2.0656313363584493 0.1704443151301095 3.4582323772089176
2.1450741482965934 2.0709452402245283 0.16979432253939136 3.4643940343252093
2.1550931863727456 2.0762530705939595 0.16914988769763678 3.4705576942939356
2.165112224448898 2.0815548403629625 0.16851094051569732 3.4767232617850405
2.17513126252505 2.0868505621229203 0.16787741210985954 3.48289064312436
2.1851503006012027 2.0921402486188896 0.16724923470743175 3.489059746472817
2.195169338677355 2.09742391246738 0.1666263416415832 3.4952304809049033
2.205188376753507 2.1027015658525836 0.16600866735634312 3.5014027557143046
2.2152074148296594 2.1079732225178933 0.16539614724917967 3.5075764861148406
2.2252264529058117 2.113238894026204 0.16478871789532687 3.5137515821594563
2.235245490981964 2.1184985974167385 0.16418631653166635 3.5199279713515215
2.2452645290581166 2.1237523399223286 0.16358888207433675 3.526105555092351
2.255283567134269 2.129000135448678 0.16299635399474555 3.532284256114723
2.265302605210421 2.134241995794635 0.1624086729021426 3.5384639936367326
2.2753216432865733 2.1394779357917137 0.16182578019000973 3.544644698216488
2.2853406813627255 2.144707963812544 0.16124761858754896 3.5508262830994273
2.2953597194388777 2.1499320916921136 0.1606741314919569 3.5570086724859356
2.3053787575150304 2.155150329548801 0.16010526329056846 3.56319178688128
2.3153977955911826 2.1603626943086147 0.15954095881430067 3.569375567758995
2.325416833667335 2.1655691933030394 0.1589811642498957 3.5755599270395098
2.335435871743487 2.170769845467629 0.15842582583063988 3.581744809141059
2.3454549098196393 2.175964658463566 0.15787489129574936 3.5879301265192622
2.3554739478957916 2.181153648008803 0.15732830870025033 3.5941158162649733
2.3654929859719442 2.1863368274182897 0.15678602701962638 3.6003018089404333
2.3755120240480965 2.1915142111936308 0.15624799586950308 3.6064880374217227
2.3855310621242487 2.196685813899765 0.1557141655985777 3.612674434852164
2.395550100200401 2.2018516532033368 0.1551844871203289 3.618860944252391
2.405569138276553 2.2070117393859605 0.15465891251685132 3.625047487975578
2.4155881763527054 2.212166086883549 0.1541373943540866 3.6312340017024045
2.425607214428858 2.2173147162296747 0.15361988556550876 3.637420439987586
2.4356262525050103 2.2224576360443646 0.15310634047094138 3.643606723751747
2.4456452905811625 2.2275948652981863 0.1525967135153393 3.6497928061452996
2.4556643286573148 2.232726414812616 0.1520909602718774 3.6559786172492084
2.465683366733467 2.2378523002039774 0.15158903671125545 3.662164102252324
2.4757024048096192 2.2429725372374194 0.15109089944355858 3.6683492082743014
2.485721442885772 2.2480871375493816 0.1505965059288351 3.674533869753065
2.495740480961924 2.25319611858328 0.15010581395943998 3.680718040643196
2.5057595190380764 2.2582994921580686 0.14961878233889148 3.686901662339397
2.5157785571142286 2.2633972709374635 0.14913537044376138 3.6930846803224564
2.525797595190381 2.268489467350191 0.14865553829842346 3.699267041953347
2.535816633266533 2.2735760939363585 0.1481792465708045 3.705448698429783
2.5458356713426857 2.2786571627383334 0.14770645652835465 3.7116296005731333
2.555854709418838 2.283732684018895 0.14723713008729059 3.7178096951446284
2.56587374749499 2.2888026704012767 0.1467712295844227 3.7239889367661436
2.5758927855711424 2.2938671326043614 0.14630871798885708 3.7301672746561274
2.5859118236472947 2.29892608235875 0.14584955873262617 3.7363446621013803
2.5959308617234473 2.303979531442184 0.14539371575532442 3.7425210529260142
2.6059498997995996 2.3090274915343176 0.14494115350540862 3.7486964013491093
2.615968937875752 2.3140699749760008 0.1444918368957865 3.7548706642713254
2.625987975951904 2.3191069923851857 0.14404573141430652 3.7610437942955803
2.6360070140280563 2.3241385563088417 0.14360280292738595 3.7672157501593584
2.6460260521042085 2.3291646780592474 0.14316301781470417 3.7733864870346387
2.656045090180361 2.3341853702098967 0.14272634285485833 3.779555964356169
2.6660641282565134 2.339200644482953 0.1422927453041108 3.7857241387742357
2.6760831663326656 2.34421051364306 0.1418621927751152 3.791890969147457
2.686102204408818 2.349214990167663 0.1414346533718039 3.798056415517243
2.69612124248497 2.354214086024154 0.14101009568713457 3.8042204381875884
2.7061402805611223 2.359207813213842 0.14058848873588986 3.810382998085951
2.716159318637275 2.3641961837128544 0.14016980195529893 3.8165440567695748
2.7261783567134272 2.3691792113064354 0.13975400511737854 3.8227035819444346
2.7361973947895795 2.3741569047843893 0.13934106863009538 3.828861527286865
2.7462164328657317 2.3791292772031656 0.13893096310384767 3.8350178596161113
2.756235470941884 2.384096340559248 0.13852365958975532 3.841172543254697
2.766254509018036 2.3890581041710917 0.13811912964437148 3.8473255351168367
2.776273547094189 2.394014586182312 0.13771734481965667 3.853476819480234
2.786292585170341 2.398965792836068 0.13731827758017784 3.8596263459935947
2.7963116232464933 2.403911737301514 0.1369219004475394 3.8657740855488676
2.8063306613226455 2.408852431189462 0.1365281863734617 3.8719200049559963
2.8163496993987978 2.4137878873534064 0.13613710863808035 3.8780640763616137
2.82636873747495 2.4187181136484734 0.1357486411156824 3.88420625890157
2.8363877755511027 2.4236431223391204 0.1353627578314469 3.890346525302616
2.846406813627255 2.428562924277139 0.13497943320727668 3.8964848446267117
2.856425851703407 2.433477530396932 0.13459864198490504 3.9026211864051987
2.8664448897795594 2.438386951614227 0.13422035923302214 3.9087555206577895
2.8764639278557116 2.4432911988322914 0.133844560343924 3.9148878180688147
2.886482965931864 2.448190282986664 0.13347122101120026 3.9210180491696502
2.8965020040080165 2.4530842157252413 0.13310031716442833 3.9271461854378087
2.9065210420841687 2.457973008518254 0.13273182505632886 3.933272198611926
2.916540080160321 2.4628566729692825 0.13236572123446919 3.939396061232906
2.926559118236473 2.4677352205093928 0.13200198253472373 3.945517745160877
2.9365781563126254 2.472608663020017 0.13164058606096915 3.95163722375185
2.9465971943887777 2.477477012256887 0.13128150921006598 3.9577544704321648
2.9566162324649303 2.4823402799828043 0.13092472966134047 3.9638694590500507
2.9666352705410826 2.4871984779992764 0.1305702253685847 3.969982163860914
2.976654308617235 2.4920516181833854 0.13021797455169637 3.976092559513726
2.986673346693387 2.4968997130985873 0.12986795567441142 3.982200623126409
2.9966923847695393 2.501742773275989 0.1295201475461187 3.988306326100839
3.0067114228456915 2.5065808112323884 0.12917452916251318 3.994409646275339
3.016730460921844 2.511413838787577 0.1288310798051544 4.000510559785549
3.0267494989979964 2.5162418678523464 0.12848977900658576 4.006609043455566
3.0367685370741486 2.5210649102729166 0.12815060655033633 4.012705074177702
3.046787575150301 2.5258829775080205 0.12781354250119892 4.018798628994047
3.056806613226453 2.5306960811154906 0.1274785671854 4.024889686538371
3.0668256513026053 2.535504232575263 0.12714566114621254 4.030978224574441
3.076844689378758 2.5403074434125616 0.12681480516688318 4.037064221620615
3.0868637274549102 2.5451057249600693 0.1264859802828584 4.043147656587865
3.0968827655310625 2.5498990883837442 0.12615916777507824 4.049228508767885
3.1069018036072147 2.5546875443674018 0.1258343492013429 4.055306757969447
3.116920841683367 2.559471103217048 0.12551150637468922 4.061382384217434
3.126939879759519 2.564249775250302 0.12519062132698452 4.067455368054304
3.136958917835672 2.569023570694967 0.12487167631055505 4.0735256902958925
3.146977955911824 2.5737924997565584 0.1245546537892319 4.079593332075479
3.1569969939879763 2.578556572618965 0.12423953643516684 4.085658274838812
3.1670160320641285 2.5833157994457934 0.12392630712564558 4.091720500339791
3.1770350701402807 2.5880701903817376 0.12361494893993392 4.0977799906349945
3.187054108216433 2.5928197555497876 0.12330544515662577 4.103836728080252
3.1970731462925857 2.5975645050578904 0.12299777925005712 4.109890695324557
3.207092184368738 2.602304449013722 0.12269193488596564 4.115941875302454
3.21711122244489 2.6070395976697665 0.12238789590402555 4.121990251197524
3.2271302605210423 2.6117699614406034 0.12208564631371306 4.128035806434349
3.2371492985971946 2.6164955505461522 0.12178517032789472 4.134078524755796
3.247168336673347 2.6212163752420605 0.12148645233669475 4.140118390166333
3.2571873747494995 2.6259324458915674 0.1211894769013581 4.146155387082735
3.2672064128256517 2.6306437726598424 0.12089422876832986 4.152189499723217
3.277225450901804 2.63535036580922 0.1206006928579541 4.158220713042372
3.287244488977956 2.640052235541599 0.12030885426397049 4.164249012097592
3.2972635270541084 2.6447493921078764 0.12001869824369742 4.170274382186844
3.3072825651302606 2.6494418457655873 0.11973021021988477 4.1762968088535795
3.3173016032064133 2.6541296067583295 0.11944337578041747 4.182316277888525
3.3273206412825655 2.65881268536544 0.11915818067118887 4.188332775314912
3.337339679358718 2.663491092081189 0.11887461078881717 4.194346287996915
3.34735871743487 2.6681648368087876 0.11859265220766635 4.200356801217329
3.3573777555110222 2.672833930001494 0.1183122911401297 4.206364302305853
3.3673967935871745 2.677498381928814 0.11803351395703574 4.212368778216114
3.377415831663327 2.682158202857657 0.11775630718008995 4.218370216126158
3.3874348697394794 2.6868134030577306 0.11748065747929282 4.224368603434117
3.3974539078156316 2.691463992671174 0.11720655168313152 4.23036392778246
3.407472945891784 2.696109981480746 0.11693397679796855 4.236356177102956
3.417491983967936 2.7007513793077025 0.11666291996837562 4.242345339529253
3.4275110220440883 2.7053881959793067 0.11639336847829436 4.248331403400836
3.437530060120241 2.710020441324609 0.1161253097495431 4.254314357261032
3.447549098196393 2.7146481250818044 0.11585873134846172 4.260294189873233
3.4575681362725454 2.7192712568314352 0.11559362099001018 4.266270890231403
3.4675871743486977 2.723889845936306 0.11532996654114008 4.272244447569127
3.47760621242485 2.7285039012706087 0.1150677560431678 4.278214851411051
3.487625250501002 2.7331134314284515 0.11480697769030097 4.284182091526143
3.497644288577155 2.7377184449839023 0.11454761980404213 4.290146157871431
3.507663326653307 2.7423189504927903 0.1142896708313313 4.296107040588997
3.5176823647294593 2.746914956467925 0.11403311934509022 4.302064730008401
3.5277014028056115 2.7515064713875352 0.11377795404178795 4.308019216642338
3.5377204408817637 2.7560935037154453 0.11352416373801393 4.313970491180077
3.547739478957916 2.7606760619177666 0.11327173736742732 4.319918544481711
3.5577585170340686 2.765254154576879 0.11302066396923244 4.325863367553278
3.567777555110221 2.769827790272742 0.1127709326972457 4.331804951568116
3.577796593186373 2.7743969775947033 0.11252253281738372 4.337743287862482
3.5878156312625253 2.7789617251348484 0.11227545370678908 4.343678367934442
3.5978346693386776 2.783522041749539 0.11202968482981769 4.349610183390745
3.60785370741483 2.788077936510883 0.11178521574124757 4.355538725954959
3.6178727454909825 2.7926294184622855 0.11154203610541102 4.361463987472262
3.6278917835671347 2.7971764966679604 0.11130013569359984 4.367385960060998
3.637910821643287 2.8017191802118444 0.1110595043782577 4.3733046358674
3.647929859719439 2.806257478375736 0.11082013211962403 4.379220007190735
3.6579488977955914 2.810791400467567 0.11058200897846035 4.385132066474582
3.6679679358717436 2.815320955790961 0.11034512511734099 4.3910408063106985
3.6779869739478963 2.8198461535936965 0.11010947080367035 4.396946219446755
3.6880060120240485 2.82436700296497 0.10987503641688037 4.402848298803583
3.6980250501002008 2.828883512883712 0.10964181244291597 4.408747037463594
3.708044088176353 2.8333956923043617 0.10940978946573589 4.414642428652278
3.7180631262525052 2.8379035501268364 0.10917895816855344 4.420534465742441
3.7280821643286575 2.842407095191773 0.10894930933293583 4.42642314225223
3.73810120240481 2.846906336408352 0.10872083382710715 4.432308451819935
3.7481202404809624 2.8514012831423954 0.10849352257331073 4.438190388130711
3.7581392785571146 2.8558919449312867 0.10826736657048783 4.444068944967962
3.768158316633267 2.860378331308682 0.10804235690760314 4.449944116245574
3.778177354709419 2.864860451820342 0.10781848475890987 4.455815895889159
3.7881963927855713 2.86933831593013 0.1075957414020351 4.461684278418137
3.798215430861724 2.8738119324832208 0.10737411823640446 4.467549257908312
3.808234468937876 2.8782813100906477 0.10715360677486653 4.473410829099372
3.8182535070140284 2.8827464572472845 0.10693419861755009 4.479268986618963
3.8282725450901807 2.887207382332011 0.10671588545739585 4.485123725310072
3.838291583166333 2.8916640936835716 0.10649865907384737 4.490975040257978
3.848310621242485 2.8961165995366116 0.10628251133117186 4.496822926520235
3.858329659318638 2.9005649080409177 0.10606743418012052 4.502667379332932
3.86834869739479 2.9050090269624804 0.10585341967905575 4.5085083941095645
3.8783677354709423 2.909448964022534 0.10564045996618877 4.514345966378984
3.8883867735470945 2.9138847269718475 0.10542854725285905 4.520180091770596
3.8984058116232467 2.918316323547806 0.10521767382597748 4.526010766020552
3.9084248496993994 2.922743761327843 0.10500783205835906 4.5318379849960815
3.9184438877755516 2.9271670478213223 0.10479901440060162 4.537661744677542
3.928462925851704 2.93158619055303 0.10459121337377544 4.543482041142388
3.938481963927856 2.9360011970397975 0.10438442157037005 4.549298870567938
3.9485010020040083 2.9404120747163827 0.10417863165904934 4.555112229242896
3.9585200400801606 2.9448188310028582 0.1039738363786406 4.56092211355415
3.9685390781563132 2.9492214733240405 0.10377002853584825 4.566728519982196
3.9785581162324655 2.9536200089796094 0.10356720101416352 4.572531445122133
3.9885771543086177 2.9580144451773904 0.10336534677044515 4.578330885676389
3.99859619238477 2.962404789141398 0.10316445882598695 4.584126838434897
